"RelPath","SizeBytes","LastModified"
".venv\Lib\site-packages\numpy\random\mtrand.cp312-win_amd64.lib","17122","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\mtrand.cp312-win_amd64.pyd","488960","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\mtrand.pyi","24560","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\__init__.py","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\__init__.py","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\generator_pcg64_np121.pkl.gz","203","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\generator_pcg64_np126.pkl.gz","208","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\mt19937-testset-1.csv","16845","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\mt19937-testset-2.csv","16826","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\pcg64-testset-1.csv","24840","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\pcg64-testset-2.csv","24846","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\pcg64dxsm-testset-1.csv","24834","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\pcg64dxsm-testset-2.csv","24840","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\philox-testset-1.csv","24853","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\philox-testset-2.csv","24839","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\sfc64_np126.pkl.gz","290","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\sfc64-testset-1.csv","24841","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\data\sfc64-testset-2.csv","24834","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_direct.py","20618","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_extending.py","4820","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_generator_mt19937_regressions.py","8859","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_generator_mt19937.py","121685","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_random.py","73002","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_randomstate_regression.py","8260","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_randomstate.py","89848","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_regression.py","6499","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_seed_sequence.py","3389","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\random\tests\test_smoke.py","30817","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\rec\__init__.py","85","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\rec\__init__.pyi","370","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\strings\__init__.py","85","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\strings\__init__.pyi","1416","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\__init__.py","603","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\__init__.pyi","2295","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\_private\__init__.py","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\_private\__init__.pyi","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\_private\extbuild.py","7966","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\_private\extbuild.pyi","678","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\_private\utils.py","101550","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\_private\utils.pyi","13730","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\overrides.py","2218","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\overrides.pyi","406","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\print_coercion_tables.py","6493","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\print_coercion_tables.pyi","846","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\tests\__init__.py","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\testing\tests\test_utils.py","81824","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\__init__.py","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test__all__.py","232","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_configtool.py","1863","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_ctypeslib.py","13215","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_lazyloading.py","1304","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_matlib.py","1913","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_numpy_config.py","1364","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_numpy_version.py","1798","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_public_api.py","28813","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_reloading.py","2762","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_scripts.py","1694","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\tests\test_warnings.py","2499","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\__init__.py","7217","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\__init__.pyi","130","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\mypy_plugin.py","7046","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\__init__.py","0","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\arithmetic.pyi","3812","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\array_constructors.pyi","1234","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\array_like.pyi","511","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\array_pad.pyi","143","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\arrayprint.pyi","543","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\arrayterator.pyi","477","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\bitwise_ops.pyi","397","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\char.pyi","2737","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\chararray.pyi","2310","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\comparisons.pyi","763","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\constants.pyi","81","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\datasource.pyi","436","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\dtype.pyi","322","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\einsumfunc.pyi","470","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\flatiter.pyi","1169","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\fromnumeric.pyi","5836","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\histograms.pyi","388","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\index_tricks.pyi","531","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_function_base.pyi","2723","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_polynomial.pyi","966","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_utils.pyi","101","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_version.pyi","160","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\linalg.pyi","1592","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\ma.pyi","7161","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\memmap.pyi","174","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\modules.pyi","620","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\multiarray.pyi","1718","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\ndarray_misc.pyi","1451","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\ndarray.pyi","392","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\nditer.pyi","332","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\nested_sequence.pyi","481","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\npyio.pyi","626","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\numerictypes.pyi","129","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\random.pyi","2965","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\rec.pyi","758","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\scalars.pyi","2924","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\shape_base.pyi","165","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\shape.pyi","139","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\stride_tricks.pyi","339","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\strings.pyi","2385","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\testing.pyi","1427","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\twodim_base.pyi","1171","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\type_check.pyi","382","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\ufunc_config.pyi","610","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\ufunclike.pyi","670","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\ufuncs.pyi","522","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\fail\warnings_and_errors.pyi","205","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\misc\extended_precision.pyi","331","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\mypy.ini","222","2026-05-14 22:14:51"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\arithmetic.py","8380","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\array_constructors.py","2586","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\array_like.py","1075","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\arrayprint.py","803","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\arrayterator.py","422","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\bitwise_ops.py","1090","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\comparisons.py","3606","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\dtype.py","1127","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\einsumfunc.py","1406","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\flatiter.py","288","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\fromnumeric.py","4263","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\index_tricks.py","1466","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_user_array.py","640","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_utils.py","336","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_version.py","317","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\literal.py","1561","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ma.py","4121","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\mod.py","1720","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\modules.py","670","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\multiarray.py","1456","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_conversion.py","1530","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_misc.py","3555","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_shape_manipulation.py","687","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\nditer.py","67","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\numeric.py","1582","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\numerictypes.py","348","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\random.py","63323","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\recfunctions.py","5138","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\scalars.py","3974","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\shape.py","458","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\simple.py","2925","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunc_config.py","1269","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunclike.py","1403","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\ufuncs.py","438","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\pass\warnings_and_errors.py","167","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\arithmetic.pyi","27518","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\array_api_info.pyi","3087","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\array_constructors.pyi","15042","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraypad.pyi","931","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayprint.pyi","797","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraysetops.pyi","4485","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayterator.pyi","1054","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\bitwise_ops.pyi","4803","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\char.pyi","11777","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\chararray.pyi","5403","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\comparisons.pyi","7445","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\constants.pyi","347","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ctypeslib.pyi","4215","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\datasource.pyi","606","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\dtype.pyi","4865","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\einsumfunc.pyi","1965","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\emath.pyi","2179","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\fft.pyi","1638","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\flatiter.pyi","3348","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\fromnumeric.pyi","15526","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\getlimits.pyi","1639","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\histograms.pyi","1282","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\index_tricks.pyi","3311","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_function_base.pyi","20372","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_polynomial.pyi","5849","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_utils.pyi","453","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_version.pyi","592","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\linalg.pyi","7346","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ma.pyi","51706","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\matrix.pyi","2903","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\memmap.pyi","738","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\mod.pyi","7356","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\modules.pyi","1909","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\multiarray.pyi","8250","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\nbit_base_example.pyi","694","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_assignability.pyi","2993","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_conversion.pyi","3335","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_misc.pyi","8937","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_shape_manipulation.pyi","1745","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\nditer.pyi","1947","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\nested_sequence.pyi","637","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\npyio.pyi","3583","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\numeric.pyi","9242","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\numerictypes.pyi","584","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_polybase.pyi","7843","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_polyutils.pyi","10837","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_series.pyi","7018","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\random.pyi","105842","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\rec.pyi","3549","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\scalars.pyi","6569","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\shape_base.pyi","2058","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\shape.pyi","275","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\stride_tricks.pyi","1342","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\strings.pyi","9743","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\testing.pyi","9031","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\twodim_base.pyi","7700","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\type_check.pyi","2459","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufunc_config.pyi","1190","2026-05-14 22:14:52"
